subject_id,chapter_id,unit_id,subtopic_id,difficulty,question_type,question_text,option_a,option_b,option_c,option_d,answer,explanation,more_explanation,correct_option,difficulty_score,answer_type,concept_tested,question_archetype,exam_level,source_type,tags,estimated_time_sec,marks,negative_marks,bloom_level,chapter_weightage,exam_relevance,pyq_inspired,pyq_exam,pyq_year,pyq_topic,status,version,is_verified,reviewed_by,review_date,image_required,has_diagram,latex_required,language,question_image_url,solution_image_url,question_code,subject_name,unit_name,chapter_name,subtopic_name,set_no
PHY,CH1,P1,ST4,Foundation,MCQ,A particle starts from rest and moves in a straight line with constant acceleration. After time t its speed is v. What is the average velocity of the particle during this time interval?,v/2,v,2v,v/3,Average velocity = (initial velocity + final velocity)/2 = (0 + v)/2 = v/2.,"For motion with constant acceleration, the velocity changes uniformly. The average velocity over a time interval is the arithmetic mean of initial and final velocities: v_avg = (u + v)/2. Here the particle starts from rest, so u = 0 and v_avg = (0 + v)/2 = v/2. Option B (v) confuses average with final velocity. Option C (2v) and D (v/3) are incorrect scalings and have no basis for uniformly accelerated motion starting from rest.","As a check, if v = at (with u = 0), then v_avg = (0 + at)/2 = (1/2)at. The distance covered in time t is s = v_avg · t = (1/2)at · t = (1/2)at^2, which matches the standard kinematic result for constant acceleration from rest.",A,1,Single Correct,Average velocity for uniformly accelerated motion,Direct application of kinematics formula,JEE Main + Advanced,AI Generated,"kinematics,uniform acceleration,average velocity,basic concept",45,4,-1,Understand,1,Basic concept,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q711,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A car moves in a straight line with constant speed. What is the car's acceleration?,Zero,A constant non-zero value,Increasing with time,Cannot be determined from the information given,"Zero. Constant speed in a straight line means the velocity (both magnitude and direction) is constant, so its rate of change (acceleration) is zero.","Acceleration is the rate of change of velocity (a vector). If a car moves in a straight line with constant speed, both the magnitude and direction of its velocity remain unchanged, therefore the velocity is constant and its time derivative is zero. Thus the acceleration is zero. Option B is incorrect because a non-zero constant acceleration would change the velocity (speed and/or direction). Option C is incorrect since an increasing acceleration implies changing velocity in a non-constant manner, which contradicts the given constant speed straight-line motion. Option D is incorrect because the information given (straight-line motion with constant speed) is sufficient to conclude the acceleration is zero.","Note the difference between 'constant speed' and 'constant velocity': constant speed alone does not guarantee zero acceleration if the direction changes (for example, uniform circular motion has constant speed but non-zero acceleration toward the center). Here the problem states motion in a straight line with constant speed, which implies constant velocity and therefore zero acceleration.",A,1,Single Correct,Kinematics: relationship between velocity and acceleration,Definition-based direct concept question,JEE Main + Advanced,AI Generated,"kinematics,velocity,acceleration,motion in one dimension,foundation",45,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q712,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,Which of the following physical quantities is a vector?,Speed,Momentum,Mass,Distance,"Momentum is a vector quantity (p = m v) and has both magnitude and direction; speed, mass and distance are scalars.","A vector quantity has both magnitude and direction. Momentum p is defined as p = m v, where velocity v is a vector; therefore momentum points in the same direction as velocity and is a vector. Speed is the magnitude of velocity and has no direction (scalar). Mass is an intrinsic scalar property of a body. Distance is the total path length traveled and has no direction. Hence only momentum among the options is a vector.","Commonly confused pairs: velocity (vector) vs speed (scalar); displacement (vector) vs distance (scalar). Momentum inherits the direction of velocity, so any change in direction of motion changes the momentum vector even if speed and mass remain constant.",B,1,Single Correct,Vector vs scalar quantities; definition of momentum,Concept Identification,JEE Main + Advanced,AI Generated,"vectors,scalars,momentum,basic concepts,foundation",45,4,-1,Remember,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q713,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A box on a horizontal floor is pushed with a horizontal force of 10 N to the right. The frictional force on the box is 7 N to the left. What is the net force on the box?,3 N to the right,17 N to the right,10 N to the right,7 N to the left,Net force = 10 N (right) + (−7 N) (left) = 3 N to the right.,"Net force is the vector sum of all forces. Taking right as positive, the applied force is +10 N and friction is −7 N. Sum = 10 + (−7) = +3 N, i.e. 3 N to the right. This net force (if mass were given) would produce acceleration in the direction of the net force according to Newton's second law, a = F_net/m. The other options are incorrect: B adds magnitudes instead of subtracting (arithmetic error), C ignores friction, and D gives the wrong direction and magnitude (sign error).","This is a basic force-balance problem illustrating that friction opposes motion and that net force is found by vector addition. When forces act along a line, subtract the opposing magnitudes and keep the sign for direction.",A,1,Single Correct,Net force as vector sum of applied force and friction; basic use of Newton's second law (qualitative).,Single-step force balance,JEE Main + Advanced,AI Generated,"forces,net force,Newton's laws,friction,vector addition",30,4,-1,Understand,Low,Foundational; tests basic handling of forces and direction; commonly used in early questions.,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q714,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A ball is thrown vertically upward from the ground with an initial speed of 20 m/s. Neglect air resistance and take g = 10 m/s^2. The maximum height reached by the ball is:,10 m,20 m,40 m,2 m,"At maximum height vertical velocity is zero. Using v^2 = u^2 + 2as with v = 0, u = 20 m/s and a = −g gives h = u^2/(2g) = 400/20 = 20 m.","Take upward as positive. At maximum height the final velocity v = 0. Using the kinematic relation v^2 = u^2 + 2as where u = 20 m/s and a = −g = −10 m/s^2, we get 0 = (20)^2 + 2(−10)h ⇒ 400 − 20h = 0 ⇒ h = 400/20 = 20 m. Therefore option B is correct. Why other options are incorrect: A (10 m) would result from an incorrect factor of 1/4 instead of 1/2 (arithmetic/formula error); C (40 m) corresponds to using h = u^2/g (missing the factor 1/2); D (2 m) confuses time of flight (u/g = 2 s) with height.","Concept tested: one-dimensional motion with constant acceleration. At highest point kinetic energy for vertical motion is zero; all initial vertical kinetic energy m u^2/2 is converted into gravitational potential energy m g h, giving h = u^2/(2g). For u = 20 m/s and g = 10 m/s^2 this gives 20 m. This is a direct and commonly used result for maximum height in vertical projection problems.",B,1,Single Correct,Kinematics: vertical motion under constant acceleration (maximum height in projectile/vertical throw),Direct application of equation of motion,JEE Main + Advanced,AI Generated,"kinematics,vertical motion,equations of motion,constant acceleration",45,4,-1,Apply,1,Basic concept for JEE,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q715,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,An object first moves 3 m to the east and then 4 m to the west. What is the object's net displacement from its starting point?,1 m west,1 m east,7 m,7 m west,Net displacement = 3 m (east) − 4 m (west) = −1 m ⇒ 1 m west.,"Displacement is a vector quantity with direction; choose a sign convention (east positive, west negative). After the first move the position is +3 m. After the second move the position is +3 m − 4 m = −1 m, which means 1 m toward the west. Option A correctly gives magnitude and direction. Option B (1 m east) is a sign error. Option C (7 m) is the total distance travelled, not the vector displacement. Option D (7 m west) is an arithmetic error (it treats the displacements as adding magnitudes in the same direction).","Key idea: distance is scalar and adds absolute path lengths (3 + 4 = 7 m), while displacement depends on net change in position and direction. Represent vectors on a number line: east as +3, west as −4; sum gives −1 m.",A,1,Single Correct,Displacement versus distance; simple vector addition on a line,Single-concept direct application,JEE Main + Advanced,AI Generated,"kinematics,displacement,distance,vectors,motion in one dimension",45,4,-1,Understand,1%,Basic kinematics - foundation concept,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q716,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A car travels 100 m east and then 100 m west. What is the magnitude of its net displacement from the starting point?,0 m,100 m,200 m,50 m,"Displacement is a vector: +100 m (east) and −100 m (west) sum to 0, so magnitude = 0 m.","Displacement is the vector change in position. Choose east as positive: the first leg is +100 m, the return leg is −100 m. The vector sum is +100 + (−100) = 0 m, so the net displacement is zero. Note that total distance traveled (a scalar) is 100 m + 100 m = 200 m, which is different from displacement. Why other options are incorrect: B (100 m) confuses one leg's displacement with net; C (200 m) is the total distance, not displacement; D (50 m) is an arbitrary numeric mistake.",When an object returns to its starting point its displacement is zero regardless of the distance covered. A zero displacement vector has no preferred direction; the car's final position coincides with its initial position.,A,1,Single Correct,Displacement versus distance; vector addition,Direct concept check,JEE Main + Advanced,AI Generated,"kinematics,displacement,distance,vectors,basics",30,4,-1,Understanding,,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q717,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,Two objects of different masses are released simultaneously from rest from the same height in a vacuum (no air resistance). Which statement is correct about their times to reach the ground?,They reach the ground at the same time.,The heavier object reaches the ground first.,The lighter object reaches the ground first.,"The time taken depends on the masses, so it cannot be determined without their values.",Both objects reach the ground at the same time because acceleration due to gravity is the same for all masses (neglecting air resistance).,"In a uniform gravitational field (neglecting air resistance) all objects experience the same acceleration g regardless of their mass. For an object released from rest at height h, the time to fall is t = sqrt(2h/g), which does not contain mass. Therefore two objects dropped from the same height in vacuum reach the ground simultaneously. The common misconception that heavier objects fall faster arises from air resistance effects in everyday situations; in vacuum those effects are absent.","Historic experiments (e.g., Galileo's thought experiments and vacuum-chamber demonstrations) confirm that in absence of air resistance all bodies fall with the same acceleration. If air resistance is significant, shape and mass-to-area ratio matter and can change fall times—heavier or more streamlined objects may fall faster in air, but that is a separate effect.",A,1,Single Correct,Free fall: independence of mass in gravitational acceleration,Direct conceptual recall,JEE Main + Advanced,AI Generated,"mechanics,free fall,gravity,conceptual",60,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q718,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,Which of the following physical quantities is a vector quantity?,Work done by a force,Speed of a particle,Displacement of a particle,Mass of a body,Displacement is a vector because it has both magnitude and direction; the others are scalars.,"A vector quantity requires both magnitude and direction. Displacement specifies how far and in what direction a particle has moved from its initial position, so it is a vector. Work is a scalar (energy transferred), equal to the dot product of force and displacement and has no direction. Speed is the magnitude of velocity and has no direction, so it is a scalar. Mass is an intrinsic scalar property of matter. Therefore, only displacement is a vector among the options.","Contrast with related quantities: velocity is a vector (speed with direction); distance is a scalar (total path length). Displacement can be zero even when distance is non-zero if motion returns to the starting point, which further illustrates its directional nature.",C,1,Single Correct,Distinguishing between vector and scalar physical quantities,Concept identification,JEE Main + Advanced,AI Generated,"vectors,scalars,kinematics,fundamentals",30,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q719,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A car starts from rest and moves along a straight road with a constant acceleration of 2.0 m/s². What is the speed of the car after 5.0 s?,10 m/s,12 m/s,25 m/s,-10 m/s,"Using v = u + at, v = 0 + (2.0)(5.0) = 10 m/s, so option A is correct.","For motion with constant acceleration, final velocity v is given by v = u + at, where u is initial velocity, a is acceleration and t is time. Here u = 0 (starts from rest), a = 2.0 m/s² and t = 5.0 s. Thus v = 0 + 2.0 × 5.0 = 10 m/s. Option B (12 m/s) is a simple arithmetic error. Option C (25 m/s) corresponds to the displacement s = ut + 1/2 at² = 0 + 0.5×2.0×(5.0)² = 25 m (units of metres), not speed. Option D (−10 m/s) is a sign error; speed is a non‑negative scalar and the direction given here is positive, so the correct speed is +10 m/s.",This question tests direct application of the first equation of uniformly accelerated motion. Remember that v (or speed if only magnitude is asked) is increased linearly by at = acceleration × time when starting from rest.,A,1,Single Correct,Uniformly accelerated motion; use of v = u + at,Direct application,JEE Main + Advanced,AI Generated,"kinematics,uniform acceleration,velocity,equations of motion",30,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q720,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A particle moves in a straight line with constant velocity. Which one of the following statements is always true for the particle?,The net force acting on the particle is zero.,A resultant force acts in the direction of motion.,The net work done on the particle per unit time is positive.,The acceleration of the particle is non-zero.,Constant velocity means acceleration is zero; by Newton's second law net force = mass × acceleration = 0.,"If a particle moves with constant velocity, its acceleration is zero. Newton's second law states that the net force on a particle is F_net = m a. With a = 0, F_net = 0, so option A is correct. Option B is incorrect because there need not be any resultant force at all; if velocity is constant the resultant force is zero, not a nonzero force in the direction of motion. Option C is incorrect because the net work done per unit time (net power) by all forces equals the net force dot velocity; with net force zero the net power is zero, not positive. Option D is false because constant velocity implies zero acceleration. Thus only option A is always true.",Constant speed and constant direction (constant velocity) imply no change in velocity; therefore no net force is required. Individual forces may act but must sum to zero.,A,1,Single Correct,"Newton's laws — relation between constant velocity, acceleration and net force",Direct conceptual,JEE Main + Advanced,AI Generated,"Newton's laws,force,constant velocity,acceleration,foundation",45,4,-1,Understand,Core,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q721,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A particle moves 3 m east and then 4 m west along a straight line. What is its displacement from the starting point?,1 m west,1 m east,7 m west,7 m east,Displacement = 3 m (east) + (−4 m) (west) = −1 m → 1 m west.,"Displacement is a vector quantity; choose a positive direction (east). The first displacement is +3 m, the second is −4 m. The net displacement = 3 + (−4) = −1 m, which means 1 m toward the west from the starting point. Option B is a sign error (confusing direction), options C and D confuse displacement with total distance travelled (3 + 4 = 7 m) and/or direction.","Distance (a scalar) would be 7 m, but displacement (vector) considers direction and equals 1 m west. Always add vector displacements, taking care of signs for direction.",A,1,Single Correct,Displacement versus distance; vector addition in one dimension,Direct concept application,JEE Main + Advanced,AI Generated,"kinematics,displacement,distance,vectors,one-dimensional motion",30,4,-1,Understand,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q722,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,"A particle moves along a straight line. First it moves 4 m to the right, then immediately moves 6 m to the left. What are its net displacement and total distance traveled?",Net displacement = 2 m to the left; Total distance = 10 m,Net displacement = 10 m to the left; Total distance = 2 m,Net displacement = 2 m to the right; Total distance = 10 m,Net displacement = 0 m; Total distance = 2 m,Net displacement = 4 - 6 = -2 m (2 m to the left); distance = |4| + |6| = 10 m. Hence option A.,"Displacement is a vector quantity equal to the change in position; signs indicate direction. Taking right as positive: first displacement = +4 m, second = -6 m. Net displacement = +4 + (-6) = -2 m, i.e. 2 m to the left. Distance traveled is a scalar equal to the sum of path lengths: 4 m + 6 m = 10 m. Option A correctly states both the net displacement (2 m to the left) and the total distance (10 m). Other options confuse sign and magnitude: B swaps distance and displacement incorrectly; C gives the correct magnitude of displacement but the wrong direction; D is inconsistent with the motions described.","Remember: distance adds magnitudes of each segment; displacement adds vector (signed) segments. If directions oppose, displacement can be smaller than distance or even zero.",A,1,Single Correct,"Displacement versus distance (kinematics, vectors and scalars)",Single-concept direct application,JEE Main + Advanced,AI Generated,"kinematics,displacement,distance,vectors,foundation",60,4,-1,Understanding,,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q723,Physics,P1,CH1,ST4,S1
